year_month,trades,win_rate,mean_pnl,total_pnl,max_dd,sharpe,sharpe_active,sharpe_trade,variant,strategy_type
2019-07,379,58.31134564643799,7.840765171503959,2971.6500000000005,-1825.6800000000012,2.6455429841122937,2.6455429841122937,5.905038484109995,baseline,REV
2019-08,378,56.613756613756614,-21.752328042328045,-8222.380000000001,-9030.020000000006,-2.6293080290384343,-2.6293080290384343,-5.985151114230879,baseline,REV
2019-09,430,46.74418604651163,-13.619627906976746,-5856.4400000000005,-7376.460000000007,-2.7061754007615164,-2.7522281990054136,-7.499836448596459,baseline,REV
2019-10,375,52.800000000000004,-4.225626666666664,-1584.6099999999992,-7419.100000000002,-0.9198900737450202,-0.9198900737450202,-2.4971288688459388,baseline,REV
2019-11,416,57.932692307692314,6.087716346153846,2532.4900000000002,-4260.8,2.1072528661323506,2.1072528661323506,4.611652363724778,baseline,REV
2019-12,369,56.09756097560976,-20.441951219512195,-7543.08,-10685.8,-4.889556245600399,-4.889556245600399,-8.799959101451794,baseline,REV
2020-01,447,54.36241610738255,9.27525727069351,4146.039999999999,-2926.289999999997,3.3606432256399557,3.3606432256399557,5.801201694296268,baseline,REV
2020-02,473,49.68287526427061,-0.7977801268498951,-377.35000000000036,-7795.000000000001,-0.14010894656500178,-0.1424981829196496,-0.26971167899413745,baseline,REV
2020-03,496,40.12096774193548,-120.09451612903226,-59566.88,-61747.03000000001,-10.000107963051768,-10.000107963051768,-20.77208457185315,baseline,REV
2020-04,288,54.166666666666664,51.80454861111111,14919.71,-2010.9400000000005,5.264256366626391,5.364941226224059,11.451014228617108,baseline,REV
2020-05,310,59.354838709677416,2.0293870967741956,629.1100000000006,-4118.63,0.280873838701207,0.29006693006243445,0.5317768190783405,baseline,REV
2020-06,361,44.59833795013851,-46.566925207756235,-16810.66,-21386.129999999997,-5.276710996596043,-5.276710996596043,-12.736982359632377,baseline,REV
2020-07,459,50.98039215686274,-5.848169934640522,-2684.3099999999995,-9761.390000000003,-1.479270100041647,-1.5031116741823491,-2.588293320317091,baseline,REV
2020-08,322,65.83850931677019,58.37723602484473,18797.47,-1334.6599999999999,8.266206222660367,8.620360371201448,19.330274151348068,baseline,REV
2020-09,403,63.77171215880894,23.269702233250623,9377.69,-3606.590000000004,4.438151846058483,4.438151846058483,7.856079530853658,baseline,REV
2020-10,374,51.60427807486631,-7.3575935828877,-2751.74,-9555.48,-1.3838859206208596,-1.4068974435672559,-2.601002789866742,baseline,REV
2020-11,293,55.972696245733786,-53.61327645051194,-15708.689999999999,-18743.679999999993,-4.087848185325639,-4.160181631055152,-11.428569803999856,baseline,REV
2020-12,433,46.4203233256351,-10.54471131639723,-4565.860000000001,-8318.059999999996,-2.416101243172394,-2.416101243172394,-5.713622701305437,baseline,REV
2021-01,370,53.51351351351351,-23.016729729729725,-8516.189999999999,-8586.5,-4.328145192850203,-4.402885052365313,-8.979284901580796,baseline,REV
2021-02,372,51.075268817204304,-0.5921505376344073,-220.27999999999952,-4050.3599999999997,-0.1559626883353998,-0.1559626883353998,-0.27047109448933465,baseline,REV
2021-03,400,54.50000000000001,-2.07355,-829.4200000000001,-11388.850000000006,-0.34119871488222075,-0.3466487614092914,-0.8273204008274976,baseline,REV
2021-04,367,55.5858310626703,7.2458583106267005,2659.229999999999,-8516.189999999999,1.2379302059569328,1.2800881111284468,3.7739202188730814,baseline,REV
2021-05,419,66.82577565632458,33.60565632458234,14080.77,-1942.4299999999996,8.233124022911126,8.233124022911126,18.97071102308416,baseline,REV
2021-06,361,67.86703601108033,15.873074792243768,5730.18,-2271.7999999999997,4.18099042363632,4.18099042363632,8.949492406465218,baseline,REV
2021-07,401,56.10972568578554,9.21349127182045,3694.61,-4047.2700000000004,2.186830265249723,2.259909389803349,4.990916875414737,baseline,REV
2021-08,387,62.7906976744186,8.75255813953488,3387.239999999999,-7356.039999999997,1.45752953153184,1.45752953153184,3.359328274447085,baseline,REV
2021-09,484,55.78512396694215,-15.181342975206613,-7347.77,-12216.310000000001,-3.1084055770915255,-3.1084055770915255,-6.059722320618248,baseline,REV
2021-10,354,61.86440677966102,3.7251129943502828,1318.69,-4330.02,0.9682388864291968,0.9682388864291968,2.2212454288304615,baseline,REV
